year,plant,species,site,habitat,treatment,survival,height,length,width,green_lvs,scape,new_lvs,biomass,canopy,lf_long,comments
1982,53,1,5,2,NA,1,80,85,84,7,1,3,1905,NA,NA,NA
1982,53,2,4,2,NA,1,83,159,88,7,0,3,2444,NA,NA,NA
1982,54,1,5,2,NA,1,81,95,74,6,0,3,1232,NA,NA,NA
1982,54,2,4,2,NA,1,101,208,108,6,0,2,2325,NA,NA,NA
1982,55,1,5,2,NA,1,69,106,94,10,1,5,4647,NA,NA,NA
1982,55,2,4,2,NA,1,98,165,148,8,1,4,3419,NA,NA,NA
1982,56,1,5,2,NA,1,79,116,93,9,1,4,3622,NA,NA,NA
1982,56,2,4,2,NA,1,84,106,92,7,0,3,2487,NA,NA,NA
1982,57,1,5,2,NA,1,78,96,75,7,0,4,1772,NA,NA,NA
1982,57,2,4,2,NA,1,95,139,89,5,0,4,1789,NA,NA,NA
1982,58,1,5,2,NA,1,85,129,97,9,0,6,3721,NA,NA,NA
1982,58,2,4,2,NA,1,84,150,96,6,0,2,2197,NA,NA,NA
1982,59,1,5,2,NA,1,90,112,110,10,0,4,5137,NA,NA,NA
1982,59,2,4,2,NA,1,84,118,105,5,0,2,1961,NA,NA,NA
1982,60,1,5,2,NA,1,62,67,55,6,0,3,1020,NA,NA,NA
1982,60,2,4,2,NA,1,92,151,109,5,0,2,2004,NA,NA,NA
1982,61,1,2,1,NA,1,72,107,92,7,1,3,2018,NA,NA,NA
1982,61,2,2,2,NA,1,104,165,147,6,0,3,2743,NA,NA,NA
1982,62,1,2,1,NA,1,105,157,122,15,5,7,13942,NA,NA,NA
1982,62,2,2,2,NA,1,84,100,63,4,0,2,1178,NA,NA,NA
1982,63,1,2,1,NA,1,80,96,89,7,0,5,1976,NA,NA,NA
1982,63,2,2,2,NA,1,89,146,133,6,0,4,2593,NA,NA,NA
1982,64,1,2,1,NA,1,62,71,51,5,0,3,639,NA,NA,NA
1982,64,2,2,2,NA,1,55,86,60,3,0,2,814,NA,NA,NA
1982,65,1,2,1,NA,1,81,116,62,5,0,3,724,NA,NA,NA
1982,65,2,2,2,NA,1,63,114,70,4,0,2,1253,NA,NA,NA
1982,66,1,2,1,NA,1,79,113,86,7,1,5,1933,NA,NA,NA
1982,66,2,2,2,NA,1,53,75,36,3,0,1,557,NA,NA,NA
1982,67,1,2,1,NA,1,73,77,53,6,0,4,996,NA,NA,NA
1982,67,2,2,2,NA,1,58,87,46,3,0,2,664,NA,NA,NA
1982,68,1,2,1,NA,1,87,101,85,8,0,5,2609,NA,NA,NA
1982,68,2,2,2,NA,1,64,162,70,5,1,3,1586,NA,NA,NA
1982,69,1,2,1,NA,1,87,120,117,8,1,6,3198,NA,NA,NA
1982,69,2,2,2,NA,1,55,114,94,5,0,3,1843,NA,NA,NA
1982,70,1,2,1,NA,1,68,67,67,6,0,4,1157,NA,NA,NA
1982,70,2,2,2,NA,1,59,117,94,4,0,1,1510,NA,NA,NA
1982,71,1,2,1,NA,1,87,107,86,8,1,5,2628,NA,NA,NA
1982,71,2,2,2,NA,1,89,142,97,4,0,2,1543,NA,NA,NA
1982,72,1,2,1,NA,1,65,75,70,5,0,3,782,NA,NA,NA
1982,72,2,2,2,NA,1,92,164,89,4,0,3,1457,NA,NA,NA
1982,73,1,2,1,NA,1,81,123,112,8,0,6,3110,NA,NA,NA
1982,73,2,2,2,NA,1,75,100,67,3,0,1,889,NA,NA,NA
1982,74,1,2,1,NA,1,92,121,97,8,1,5,2838,NA,NA,NA
1982,74,2,2,2,NA,1,90,123,67,5,2,3,1554,NA,NA,NA
1982,75,1,2,1,NA,1,68,75,62,5,0,4,724,NA,NA,NA
1982,75,2,2,2,NA,1,51,88,67,2,0,1,556,NA,NA,NA
1982,76,1,2,1,NA,1,76,82,74,6,0,5,1232,NA,NA,NA
1982,76,2,2,2,NA,1,74,124,69,4,0,2,1243,NA,NA,NA
1982,77,1,2,1,NA,1,55,65,41,4,0,2,333,NA,NA,NA
1982,77,2,2,2,NA,1,62,109,61,3,0,2,825,NA,NA,NA
1982,78,1,2,1,NA,1,60,85,60,5,0,4,709,NA,NA,NA
1982,78,2,2,2,NA,1,51,102,55,2,0,1,428,NA,NA,NA
1982,79,1,2,1,NA,1,89,119,105,9,1,5,3914,NA,NA,NA
1982,79,2,2,2,NA,1,55,92,81,4,0,2,1371,NA,NA,NA
1982,80,1,2,1,NA,1,70,104,84,7,0,5,1905,NA,NA,NA
1982,80,2,2,2,NA,1,78,139,85,4,0,2,1414,NA,NA,NA
1982,81,1,3,1,NA,1,88,114,85,8,2,4,2609,NA,NA,NA
1982,81,2,5,2,NA,1,87,182,160,8,1,3,3547,NA,NA,NA
1982,82,1,3,1,NA,1,83,121,100,8,1,5,2893,NA,NA,NA
1982,82,2,5,2,NA,1,74,89,82,4,1,3,1382,NA,NA,NA
1982,83,1,3,1,NA,1,100,122,110,9,1,5,4031,NA,NA,NA
1982,83,2,5,2,NA,1,87,163,63,4,0,2,1178,NA,NA,NA
1982,84,1,3,1,NA,1,86,105,102,6,0,3,1512,NA,NA,NA
1982,84,2,5,2,NA,1,79,130,125,6,0,3,2507,NA,NA,NA
1982,85,1,3,1,NA,1,54,82,80,7,0,4,1846,NA,NA,NA
1982,85,2,5,2,NA,1,87,155,141,6,0,4,2679,NA,NA,NA
1982,86,1,3,1,NA,1,73,118,110,9,0,4,4031,NA,NA,NA
1982,86,2,5,2,NA,1,85,150,135,7,0,4,2947,NA,NA,NA
1982,87,1,3,1,NA,1,73,98,96,7,0,3,2074,NA,NA,NA
1982,87,2,5,2,NA,1,68,120,61,3,1,1,825,NA,NA,NA
1982,88,1,3,1,NA,1,60,78,54,5,0,2,663,NA,NA,NA
1982,88,2,5,2,NA,1,69,145,81,4,0,2,1371,NA,NA,NA
1982,89,1,3,1,NA,1,51,68,41,6,0,3,846,NA,NA,NA
1982,89,2,5,2,NA,1,83,190,126,5,1,3,2186,NA,NA,NA
1982,90,1,3,1,NA,1,52,60,62,6,0,3,1101,NA,NA,NA
1982,90,2,5,2,NA,1,75,121,110,4,0,3,1682,NA,NA,NA
1982,91,1,2,2,NA,1,92,93,64,11,0,8,4530,NA,NA,NA
1982,91,2,5,2,NA,1,92,105,84,5,0,3,1736,NA,NA,NA
1982,92,1,2,2,NA,1,73,78,54,5,0,4,663,NA,NA,NA
1982,92,2,5,2,NA,1,76,78,58,3,0,2,792,NA,NA,NA
1982,93,1,2,2,NA,1,93,89,85,7,2,5,1919,NA,NA,NA
1982,93,2,5,2,NA,1,90,150,124,6,0,3,2497,NA,NA,NA
1982,94,1,2,2,NA,1,97,141,75,8,3,5,2409,NA,NA,NA
1982,94,2,5,2,NA,1,99,144,105,7,2,3,2626,NA,NA,NA
1982,95,1,2,2,NA,1,91,118,85,9,1,6,3421,NA,NA,NA
1982,95,2,5,2,NA,1,79,109,67,3,0,1,889,NA,NA,NA
1982,96,1,2,2,NA,1,91,110,80,9,0,5,3291,NA,NA,NA
1982,96,2,5,2,NA,1,85,139,93,5,0,2,1832,NA,NA,NA
1982,97,1,2,2,NA,1,77,96,65,6,0,5,1135,NA,NA,NA
1982,97,2,5,2,NA,1,90,129,118,5,2,2,2100,NA,NA,NA
1982,98,1,2,2,NA,1,64,74,64,5,0,4,739,NA,NA,NA
1982,98,2,5,2,NA,1,89,173,113,5,0,2,2046,NA,NA,NA
1982,99,1,2,2,NA,1,70,78,64,5,0,4,739,NA,NA,NA
1982,99,2,5,2,NA,1,83,148,120,5,0,2,2121,NA,NA,NA
1982,100,1,2,2,NA,1,73,53,51,6,0,5,972,NA,NA,NA
1982,100,2,5,2,NA,1,66,130,81,4,0,2,1371,NA,NA,NA
1982,101,1,2,2,NA,1,74,121,83,6,0,6,1326,NA,NA,NA
1982,101,2,3,1,NA,1,77,150,121,6,0,2,2465,NA,NA,NA
1982,102,1,2,2,NA,1,85,108,99,7,2,5,2115,NA,NA,NA
1982,102,2,3,1,NA,1,58,90,40,3,0,1,600,NA,NA,NA
1982,103,1,2,2,NA,1,76,71,51,7,0,6,1386,NA,NA,NA
1982,103,2,3,1,NA,1,84,166,154,5,1,2,2486,NA,NA,NA
1982,104,1,2,2,NA,1,86,92,62,7,1,4,1570,NA,NA,NA
1982,104,2,3,1,NA,1,92,181,48,4,0,1,1018,NA,NA,NA
1982,105,1,2,2,NA,1,82,120,102,8,2,6,2930,NA,NA,NA
1982,105,2,3,1,NA,1,62,110,47,3,0,1,675,NA,NA,NA
1982,106,1,2,2,NA,1,73,102,76,8,2,5,2429,NA,NA,NA
1982,106,2,3,1,NA,1,69,115,49,3,0,2,696,NA,NA,NA
1982,107,1,2,2,NA,1,83,87,66,8,0,6,2221,NA,NA,NA
1982,107,2,3,1,NA,1,80,113,68,3,1,1,899,NA,NA,NA
1982,108,1,2,2,NA,1,60,90,67,7,2,6,1649,NA,NA,NA
1982,108,2,3,1,NA,1,74,92,60,4,0,2,1146,NA,NA,NA
1982,109,1,2,2,NA,1,67,84,65,9,1,7,2883,NA,NA,NA
1982,109,2,3,1,NA,1,66,93,86,4,0,2,1425,NA,NA,NA
1982,110,1,2,2,NA,1,74,92,82,8,4,5,2550,NA,NA,NA
1982,110,2,3,1,NA,1,66,124,80,3,0,2,1028,NA,NA,NA
1982,111,1,3,1,NA,1,72,107,96,10,0,5,4710,NA,NA,NA
1982,111,2,3,1,NA,1,74,132,86,5,0,2,1757,NA,NA,NA
1982,112,1,3,1,NA,1,52,76,34,6,0,3,751,NA,NA,NA
1982,112,2,3,1,NA,1,86,144,85,4,0,2,1414,NA,NA,NA
1982,113,1,3,1,NA,1,73,113,102,9,0,4,3842,NA,NA,NA
1982,113,2,3,1,NA,1,74,116,77,4,0,1,1328,NA,NA,NA
1982,114,1,3,1,NA,1,56,85,72,6,0,3,1211,NA,NA,NA
1982,114,2,3,1,NA,1,76,139,98,4,0,2,1553,NA,NA,NA
1982,115,1,3,1,NA,1,60,73,64,6,0,3,1124,NA,NA,NA
1982,115,2,3,1,NA,1,87,168,123,8,0,3,3151,NA,NA,NA
1982,116,1,3,1,NA,1,73,95,85,7,0,4,1919,NA,NA,NA
1982,116,2,3,1,NA,1,93,179,173,7,0,3,3354,NA,NA,NA
1982,117,1,3,1,NA,1,47,72,45,4,0,2,353,NA,NA,NA
1982,117,2,3,1,NA,1,75,158,110,5,0,2,2014,NA,NA,NA
1982,118,1,3,1,NA,1,55,85,43,5,0,2,573,NA,NA,NA
1982,118,2,3,1,NA,1,77,75,35,2,0,1,214,NA,NA,NA
1982,119,1,3,1,NA,1,70,96,90,8,0,4,2706,NA,NA,NA
1982,119,2,3,1,NA,1,73,115,80,3,0,2,1028,NA,NA,NA
1982,120,1,3,1,NA,1,82,120,85,9,0,4,3421,NA,NA,NA
1982,120,2,3,1,NA,1,60,104,88,4,0,2,1446,NA,NA,NA
1983,1,1,4,2,NA,1,71,78,76,6,0,3,1254,NA,NA,NA
1983,1,2,1,1,NA,1,76,153,97,4,2,1,NA,NA,NA,NA
1983,2,1,4,2,NA,1,80,80,69,8,0,4,2284,NA,NA,NA
1983,2,2,1,1,NA,1,71,92,89,4,0,2,NA,NA,NA,NA
1983,3,1,4,2,NA,1,82,96,70,7,0,3,1696,NA,NA,NA
1983,3,2,1,1,NA,1,85,130,74,4,0,2,NA,NA,NA,NA
1983,4,1,4,2,NA,1,69,64,50,7,0,4,1369,NA,NA,NA
1983,4,2,1,1,NA,1,80,124,111,4,0,2,NA,NA,NA,NA
1983,5,1,4,2,NA,1,75,88,80,8,0,3,2510,NA,NA,NA
1983,5,2,1,1,NA,1,60,109,96,3,0,1,NA,NA,NA,NA
1983,6,1,4,2,NA,1,102,95,79,10,0,10,4160,NA,NA,NA
1983,6,2,1,1,NA,1,60,103,72,3,0,2,NA,NA,NA,NA
1983,7,1,4,2,NA,1,102,97,94,10,0,5,4647,NA,NA,NA
1983,7,2,1,1,NA,1,59,78,60,3,0,2,NA,NA,NA,NA
1983,8,1,4,2,NA,1,78,74,71,9,0,9,3050,NA,NA,NA
1983,8,2,1,1,NA,1,56,116,69,5,0,2,NA,NA,NA,NA
1983,9,1,4,2,NA,1,94,105,81,8,0,5,2530,NA,NA,NA
1983,9,2,1,1,NA,1,57,80,75,4,1,2,NA,NA,NA,NA
1983,10,1,4,2,NA,1,95,107,105,11,0,6,6209,NA,NA,NA
1983,10,2,1,1,NA,1,69,104,89,3,0,2,NA,NA,NA,NA
1983,11,1,4,2,NA,1,88,93,88,9,0,4,3497,NA,NA,NA
1983,11,2,1,1,NA,1,66,134,78,4,0,2,NA,NA,NA,NA
1983,12,1,4,2,NA,1,118,132,105,9,0,5,3914,NA,NA,NA
1983,12,2,1,1,NA,1,74,115,82,2,0,3,NA,NA,NA,NA
1983,13,1,4,2,NA,1,80,67,61,6,0,4,1090,NA,NA,NA
1983,13,2,1,1,NA,1,54,122,61,4,0,2,NA,NA,NA,NA
1983,14,1,4,2,NA,1,91,112,84,10,0,6,4326,NA,NA,NA
1983,14,2,1,1,NA,1,70,116,80,4,0,3,NA,NA,NA,NA
1983,15,1,4,2,NA,1,95,87,49,6,0,4,948,NA,NA,NA
1983,15,2,1,1,NA,1,71,126,113,4,0,2,NA,NA,NA,NA
1983,16,1,4,2,NA,1,90,115,75,9,0,4,3159,NA,NA,NA
1983,16,2,1,1,NA,1,55,88,71,4,1,2,NA,NA,NA,NA
1983,17,1,4,2,NA,1,85,106,79,8,0,4,2490,NA,NA,NA
1983,17,2,1,1,NA,1,64,84,75,5,0,2,NA,NA,NA,NA
1983,18,1,4,2,NA,1,90,122,118,11,0,5,6688,NA,NA,NA
1983,18,2,1,1,NA,1,85,130,88,4,0,2,NA,NA,NA,NA
1983,19,1,4,2,NA,1,116,114,108,10,1,6,5077,NA,NA,NA
1983,19,2,1,1,NA,1,56,73,47,4,0,2,NA,NA,NA,NA
1983,20,1,4,2,NA,1,97,113,86,11,0,5,5468,NA,NA,NA
1983,20,2,1,1,NA,1,46,75,58,3,0,2,NA,NA,NA,NA
1983,21,1,5,2,NA,1,84,128,105,9,1,5,3914,NA,NA,NA
1983,21,2,4,2,NA,1,85,186,145,6,1,2,NA,NA,NA,NA
1983,22,1,5,2,NA,1,85,106,103,10,1,4,4926,NA,NA,NA
1983,22,2,4,2,NA,1,77,106,78,5,0,3,NA,NA,NA,NA
1983,23,1,5,2,NA,1,80,97,92,8,1,3,2744,NA,NA,NA
1983,23,2,4,2,NA,1,100,160,55,4,0,2,NA,NA,NA,NA
1983,24,1,5,2,NA,1,58,72,39,5,0,3,539,NA,NA,NA
1983,24,2,4,2,NA,1,70,110,90,5,0,2,NA,NA,NA,NA
1983,25,1,5,2,NA,1,64,67,56,5,0,3,678,NA,NA,NA
1983,25,2,4,2,NA,1,80,164,130,7,0,2,NA,NA,NA,NA
1983,26,1,5,2,NA,1,81,93,91,9,4,3,3573,NA,NA,NA
1983,26,2,4,2,NA,1,80,130,88,5,2,2,NA,NA,NA,NA
1983,27,1,5,2,NA,1,79,88,80,13,1,5,7667,NA,NA,NA
1983,27,2,4,2,NA,1,85,155,111,6,2,2,NA,NA,NA,NA
1983,28,1,5,2,NA,1,68,102,78,8,0,5,2470,NA,NA,NA
1983,28,2,4,2,NA,1,92,149,93,6,0,3,NA,NA,NA,NA
1983,29,1,5,2,NA,1,57,87,38,6,0,3,806,NA,NA,NA
1983,29,2,4,2,NA,1,102,117,105,5,2,3,NA,NA,NA,NA
1983,30,1,5,2,NA,1,66,70,49,7,0,3,1351,NA,NA,NA
1983,30,2,4,2,NA,1,91,168,91,5,2,2,NA,NA,NA,NA
1983,31,1,1,1,NA,1,89,140,137,12,0,6,8985,NA,NA,NA
1983,31,2,2,1,NA,1,60,110,67,4,0,1,NA,NA,NA,NA
1983,32,1,1,1,NA,1,78,93,86,11,0,5,5468,NA,NA,NA
1983,32,2,2,1,NA,1,83,113,60,4,0,2,NA,NA,NA,NA
1983,33,1,1,1,NA,1,92,139,121,12,1,5,8302,NA,NA,NA
1983,33,2,2,1,NA,1,80,125,118,6,1,3,NA,NA,NA,NA
1983,34,1,1,1,NA,1,68,103,93,11,0,4,5747,NA,NA,NA
1983,34,2,2,1,NA,1,75,97,81,4,1,2,NA,NA,NA,NA
1983,35,1,1,1,NA,1,70,103,74,9,0,5,3132,NA,NA,NA
1983,35,2,2,1,NA,1,52,83,71,4,1,2,NA,NA,NA,NA
1983,36,1,1,1,NA,1,54,92,54,8,0,3,1954,NA,NA,NA
1983,36,2,2,1,NA,1,78,97,82,3,3,1,NA,NA,NA,NA
1983,37,1,1,1,NA,1,65,86,57,6,0,3,1044,NA,NA,NA
1983,37,2,2,1,NA,1,61,109,55,4,1,2,NA,NA,NA,NA
1983,38,1,1,1,NA,1,61,98,49,6,0,4,948,NA,NA,NA
1983,38,2,2,1,NA,1,66,124,117,6,0,3,NA,NA,NA,NA
1983,39,1,1,1,NA,1,52,97,80,8,0,4,2510,NA,NA,NA
1983,39,2,2,1,NA,1,72,130,102,4,0,2,NA,NA,NA,NA
1983,40,1,1,1,NA,1,75,116,106,10,1,4,5017,NA,NA,NA
1983,40,2,2,1,NA,1,75,110,68,5,0,2,NA,NA,NA,NA
1983,41,1,1,1,NA,1,54,89,51,7,0,3,1386,NA,NA,NA
1983,41,2,2,1,NA,1,100,111,86,3,2,1,NA,NA,NA,NA
1983,42,1,1,1,NA,1,45,57,40,7,0,3,1187,NA,NA,NA
1983,42,2,2,1,NA,1,68,110,76,3,2,1,NA,NA,NA,NA
1983,43,1,1,1,NA,1,77,121,106,8,1,3,3003,NA,NA,NA
1983,43,2,2,1,NA,1,84,137,115,5,0,2,NA,NA,NA,NA
1983,44,1,1,1,NA,1,65,112,102,7,0,3,2155,NA,NA,NA
1983,44,2,2,1,NA,1,85,132,120,5,0,1,NA,NA,NA,NA
1983,45,1,1,1,NA,1,73,108,77,8,0,4,2450,NA,NA,NA
1983,45,2,2,1,NA,1,71,134,92,4,0,1,NA,NA,NA,NA
1983,46,1,1,1,NA,1,69,96,81,6,0,3,1305,NA,NA,NA
1983,46,2,2,1,NA,1,87,120,104,4,0,1,NA,NA,NA,NA
1983,47,1,1,1,NA,1,68,108,83,7,0,3,1890,NA,NA,NA
1983,47,2,2,1,NA,1,73,98,82,5,0,3,NA,NA,NA,NA
1983,48,1,1,1,NA,1,57,75,65,6,0,3,1135,NA,NA,NA
1983,48,2,2,1,NA,1,74,81,48,3,0,1,NA,NA,NA,NA
1983,49,1,1,1,NA,1,73,121,92,8,0,4,2744,NA,NA,NA
1983,49,2,2,1,NA,1,78,137,75,4,1,2,NA,NA,NA,NA
1983,50,1,1,1,NA,1,70,105,102,9,0,4,3842,NA,NA,NA
1983,50,2,2,1,NA,1,66,91,68,6,2,2,NA,NA,NA,NA
1983,51,1,5,2,NA,1,78,97,75,6,0,3,1243,NA,NA,NA
1983,51,2,4,2,NA,1,76,99,74,4,0,2,NA,NA,NA,NA
1983,52,1,5,2,NA,1,64,54,41,4,0,3,333,NA,NA,NA
1983,52,2,4,2,NA,1,85,148,117,5,1,2,NA,NA,NA,NA
1983,53,1,5,2,NA,1,73,98,67,6,2,2,1157,NA,NA,NA
1983,53,2,4,2,NA,1,66,166,82,6,0,3,NA,NA,NA,NA
1983,54,1,5,2,NA,1,74,76,67,6,0,3,1157,NA,NA,NA
1983,54,2,4,2,NA,1,107,152,112,6,2,3,NA,NA,NA,NA
1983,55,1,5,2,NA,1,90,95,84,9,1,5,3395,NA,NA,NA
1983,55,2,4,2,NA,1,108,160,146,9,0,4,NA,NA,NA,NA
1983,56,1,5,2,NA,1,74,114,83,8,2,3,2570,NA,NA,NA
1983,56,2,4,2,NA,1,91,133,105,6,0,2,NA,NA,NA,NA
1983,57,1,5,2,NA,1,65,84,62,6,0,2,1101,NA,NA,NA
1983,57,2,4,2,NA,1,94,135,88,5,0,2,NA,NA,NA,NA
1983,58,1,5,2,NA,1,97,110,95,9,0,4,3672,NA,NA,NA
1983,58,2,4,2,NA,1,114,171,102,5,0,2,NA,NA,NA,NA
1983,59,1,5,2,NA,1,88,116,112,10,0,4,5196,NA,NA,NA
1983,59,2,4,2,NA,1,70,84,68,4,0,2,NA,NA,NA,NA
1983,60,1,5,2,NA,1,62,70,66,5,0,3,753,NA,NA,NA
1983,60,2,4,2,NA,1,89,156,130,6,0,2,NA,NA,NA,NA
1983,61,1,2,1,NA,1,61,83,76,8,0,2,2429,NA,NA,NA
1983,61,2,2,2,NA,1,108,155,84,6,2,3,NA,NA,NA,NA
1983,62,1,2,1,NA,1,113,144,128,13,0,5,10344,NA,NA,NA
1983,62,2,2,2,NA,1,89,82,54,3,0,2,NA,NA,NA,NA
1983,63,1,2,1,NA,1,81,87,73,5,0,2,803,NA,NA,NA
1983,63,2,2,2,NA,1,94,118,80,5,0,3,NA,NA,NA,NA
1983,64,1,2,1,NA,1,65,64,49,4,0,2,373,NA,NA,NA
1983,64,2,2,2,NA,1,55,76,74,2,0,1,NA,NA,NA,NA
1983,65,1,2,1,NA,1,82,66,37,4,0,2,312,NA,NA,NA
1983,65,2,2,2,NA,1,76,83,69,4,0,2,NA,NA,NA,NA
1983,66,1,2,1,NA,1,71,81,75,7,0,2,1772,NA,NA,NA
1983,66,2,2,2,NA,1,69,62,29,3,0,2,NA,NA,NA,NA
1983,67,1,2,1,NA,1,66,77,44,5,0,2,582,NA,NA,NA
1983,67,2,2,2,NA,1,66,69,39,3,0,2,NA,NA,NA,NA
1983,68,1,2,1,NA,1,94,85,72,7,0,3,1726,NA,NA,NA
1983,68,2,2,2,NA,1,59,102,82,4,1,2,NA,NA,NA,NA
1983,69,1,2,1,NA,1,87,88,66,7,0,3,1633,NA,NA,NA
1983,69,2,2,2,NA,1,76,110,80,5,1,2,NA,NA,NA,NA
1983,70,1,2,1,NA,1,69,57,50,6,0,3,960,NA,NA,NA
1983,70,2,2,2,NA,1,82,95,93,4,1,2,NA,NA,NA,NA
1983,71,1,2,1,NA,1,87,93,80,7,0,4,1846,NA,NA,NA
1983,71,2,2,2,NA,1,97,146,88,4,0,2,NA,NA,NA,NA
1983,72,1,2,1,NA,1,70,75,47,4,0,2,363,NA,NA,NA
1983,72,2,2,2,NA,1,89,92,87,3,3,1,NA,NA,NA,NA
1983,73,1,2,1,NA,1,79,110,71,6,0,2,1200,NA,NA,NA
1983,73,2,2,2,NA,1,85,105,58,3,0,2,NA,NA,NA,NA
1983,74,1,2,1,NA,1,87,87,76,6,0,3,1254,NA,NA,NA
1983,74,2,2,2,NA,1,86,88,66,5,0,3,NA,NA,NA,NA
1983,75,1,2,1,NA,1,68,78,73,5,0,1,803,NA,NA,NA
1983,75,2,2,2,NA,1,62,78,77,3,0,2,NA,NA,NA,NA
1983,76,1,2,1,NA,1,77,73,33,5,0,2,484,NA,NA,NA
1983,76,2,2,2,NA,1,87,132,79,3,0,2,NA,NA,NA,NA
1983,77,1,2,1,NA,1,50,49,36,3,0,2,158,NA,NA,NA
1983,77,2,2,2,NA,1,57,96,62,4,0,2,NA,NA,NA,NA
1983,78,1,2,1,NA,1,61,67,60,5,0,2,709,NA,NA,NA
1983,78,2,2,2,NA,1,56,74,45,3,0,2,NA,NA,NA,NA
1983,79,1,2,1,NA,1,99,103,87,8,0,3,2648,NA,NA,NA
1983,79,2,2,2,NA,1,64,106,72,4,0,2,NA,NA,NA,NA
1983,80,1,2,1,NA,1,62,83,80,6,0,3,1295,NA,NA,NA
1983,80,2,2,2,NA,1,77,122,71,3,1,1,NA,NA,NA,NA
1983,81,1,3,1,NA,1,89,140,120,8,1,3,3250,NA,NA,NA
1983,81,2,5,2,NA,1,85,190,188,8,3,3,NA,NA,NA,NA
1983,82,1,3,1,NA,1,93,141,105,8,0,5,2985,NA,NA,NA
1983,82,2,5,2,NA,1,65,103,98,5,1,2,NA,NA,NA,NA
1983,83,1,3,1,NA,1,103,149,137,9,3,4,4636,NA,NA,NA
1983,83,2,5,2,NA,1,92,125,105,5,0,2,NA,NA,NA,NA
1983,84,1,3,1,NA,1,91,143,98,6,0,3,1474,NA,NA,NA
1983,84,2,5,2,NA,1,83,154,147,7,0,3,NA,NA,NA,NA
1983,85,1,3,1,NA,1,61,95,81,7,0,3,1861,NA,NA,NA
1983,85,2,5,2,NA,1,87,186,130,6,2,3,NA,NA,NA,NA
1983,86,1,3,1,NA,1,73,83,80,9,1,4,3291,NA,NA,NA
1983,86,2,5,2,NA,1,78,134,104,7,2,2,NA,NA,NA,NA
1983,87,1,3,1,NA,1,70,113,82,8,0,3,2550,NA,NA,NA
1983,87,2,5,2,NA,1,70,130,61,4,0,2,NA,NA,NA,NA
1983,88,1,3,1,NA,1,65,67,47,5,0,2,607,NA,NA,NA
1983,88,2,5,2,NA,1,60,127,105,5,0,2,NA,NA,NA,NA
1983,89,1,3,1,NA,1,55,97,47,6,0,3,923,NA,NA,NA
1983,89,2,5,2,NA,1,85,182,180,6,2,2,NA,NA,NA,NA
1983,90,1,3,1,NA,1,52,72,57,6,0,3,1044,NA,NA,NA
1983,90,2,5,2,NA,1,73,147,141,7,0,3,NA,NA,NA,NA
1983,91,1,2,2,NA,1,90,85,69,9,1,5,2995,NA,NA,NA
1983,91,2,5,2,NA,1,75,150,103,5,1,1,NA,NA,NA,NA
1983,92,1,2,2,NA,1,90,67,56,6,0,3,1032,NA,NA,NA
1983,92,2,5,2,NA,1,73,86,56,3,0,2,NA,NA,NA,NA
1983,93,1,2,2,NA,1,114,80,79,8,0,5,2490,NA,NA,NA
1983,93,2,5,2,NA,1,80,158,104,6,0,1,NA,NA,NA,NA
1983,94,1,2,2,NA,1,105,100,87,9,0,5,3472,NA,NA,NA
1983,94,2,5,2,NA,1,90,158,132,6,1,3,NA,NA,NA,NA
1983,95,1,2,2,NA,1,111,94,74,9,0,6,3132,NA,NA,NA
1983,95,2,5,2,NA,1,86,140,74,4,0,2,NA,NA,NA,NA
1983,96,1,2,2,NA,1,94,92,73,7,0,4,1742,NA,NA,NA
1983,96,2,5,2,NA,1,81,120,65,4,0,2,NA,NA,NA,NA
1983,97,1,2,2,NA,1,98,71,61,8,0,5,2112,NA,NA,NA
1983,97,2,5,2,NA,1,85,151,95,6,0,3,NA,NA,NA,NA
1983,98,1,2,2,NA,1,68,78,64,6,0,3,1124,NA,NA,NA
1983,98,2,5,2,NA,1,96,150,111,5,1,2,NA,NA,NA,NA
1983,99,1,2,2,NA,1,79,74,57,8,0,5,2023,NA,NA,NA
1983,99,2,5,2,NA,1,104,116,85,5,0,2,NA,NA,NA,NA
1983,100,1,2,2,NA,1,85,76,64,7,0,4,1602,NA,NA,NA
1983,100,2,5,2,NA,1,68,113,78,4,0,2,NA,NA,NA,NA
1983,101,1,2,2,NA,1,100,89,86,8,0,5,2628,NA,NA,NA
1983,101,2,3,1,NA,1,103,153,113,5,2,2,NA,NA,NA,NA
1983,102,1,2,2,NA,1,112,98,89,8,1,6,2686,NA,NA,NA
1983,102,2,3,1,NA,1,65,101,80,3,0,1,NA,NA,NA,NA
1983,103,1,2,2,NA,1,101,97,60,8,0,5,2090,NA,NA,NA
1983,103,2,3,1,NA,1,92,201,133,5,2,2,NA,NA,NA,NA
1983,104,1,2,2,NA,1,90,100,72,10,0,5,3921,NA,NA,NA
1983,104,2,3,1,NA,1,98,205,112,5,0,2,NA,NA,NA,NA
1983,105,1,2,2,NA,1,81,124,113,8,0,4,3128,NA,NA,NA
1983,105,2,3,1,NA,1,61,75,58,3,0,1,NA,NA,NA,NA
1983,106,1,2,2,NA,1,83,91,76,9,0,4,3185,NA,NA,NA
1983,106,2,3,1,NA,1,75,90,77,4,0,2,NA,NA,NA,NA
1983,107,1,2,2,NA,1,89,132,108,10,0,7,5077,NA,NA,NA
